word.freq.make	word.freq.address	word.freq.all	word.freq.3d	word.freq.our	word.freq.over	word.freq.remove	word.freq.internet	word.freq.order	word.freq.mail	word.freq.receive	word.freq.will	word.freq.people	word.freq.report	word.freq.addresses	word.freq.free	word.freq.business	word.freq.email	word.freq.you	word.freq.credit	word.freq.your	word.freq.font	word.freq.000	word.freq.money	word.freq.hp	word.freq.hpl	word.freq.george	word.freq.650	word.freq.lab	word.freq.labs	word.freq.telnet	word.freq.857	word.freq.data	word.freq.415	word.freq.85	word.freq.technology	word.freq.1999	word.freq.parts	word.freq.pm	word.freq.direct	word.freq.cs	word.freq.meeting	word.freq.original	word.freq.project	word.freq.re	word.freq.edu	word.freq.table	word.freq.conference	char.freq.semi	char.freq.lparen	char.freq.lbrack	char.freq.bang	char.freq.dollar	char.freq.hash	capital.run.length.average	capital.run.length.longest	capital.run.length.total	spam	rgroup
0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	0	0	0	0	3.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	26	non-spam	32
0	0	2.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.214	4	17	non-spam	68
4.34	0	0	0	0	0	0	0	0	0	0	4.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	4	14	non-spam	15
0	0	4.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645	0	0	0	0	1	1	7	non-spam	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02	0	0	0	0.344	0	0.344	0.172	0	2.166	11	39	non-spam	49
0	0	1.66	0	0	0	0	0	0	0	0	1.66	0	0	0	0	0	0.83	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151	0	0	1.518	8	41	non-spam	33
0	1.08	0	0	0	0	0	0	0	0	0	1.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181	0	0	0	0	1.612	11	50	non-spam	28
0	0	0	0	0	0	0	0	0	0	0	1.61	0	0	0	0	0	0	0	0	1.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61	0	0	0	0	0	0	0	0	0	0	0	0	0.266	0	0.533	0	0	4.5	31	63	non-spam	31
0	0	0	0	0	0	0	0	0	0.38	0	0	0	0	0	0.19	0	0.19	0	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0	0	0	0	0	0	0	0	22.05	0	0	0.135	0.339	0.067	0	0	0	4.13	81	285	non-spam	80
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17	0	3.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58	1.58	0	0	0	0	0	0	0	0	1	1	12	non-spam	56
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.934	0	0	0	0	3	9	18	non-spam	40
0	0.36	0.36	0	0	0.36	0	0.73	0	0.36	0.36	1.46	0	0	0	0.36	0	2.56	2.93	0	0.36	0	0	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0.123	0	2.854	68	157	non-spam	53
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68	0	0	0	0	0.112	0	0	0.903	0	2.285	14	80	non-spam	70
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33	0	0	0	0	0	0	0	0	0	1	1	4	non-spam	79
0	0	1.72	0	0	0	0	0	0	0	0	2.58	0	0	0	0	0	0	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0	0.86	2.58	0	0	0.86	0	0	0	0	0.303	0	0.91	0	0	2.171	9	76	non-spam	62
0	0	0	0	0	0	0	0	0	0	0	1.78	0	0	0	0	0	0	3.57	0	1.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78	0	0	1.78	0	0	0	0	0	0	1.194	0	0	2.23	8	29	non-spam	1
0	0	0	0.31	0.94	0	0	0.31	0	0.63	0	1.26	0	0	0	0	0	0	0.94	0	1.26	0	0	0	0	0	0	0.63	0	0	0	0	0	0	0	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037	0	0.074	0	0	3.904	39	246	non-spam	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.571	0	0	1	1	4	non-spam	47
0	0	0	0	0	0	0	0	0	0.79	0	0.79	0	0	0	0	0	0.79	1.58	0	2.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79	0	0	0	0	0	0	0	1.58	0	0	0	0.135	0.405	0	0.27	0	0	1.608	13	37	non-spam	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.225	0	0	1	1	4	non-spam	34
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32	0	0	0	0	0	0	0.763	0	2.181	6	24	non-spam	14
0	0.15	0.3	0	0.15	0	0	0	0	0	0	1.38	0.15	0	0	0	0.15	0	2.6	0	1.68	0	0.15	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0.3	0	0	0	0	0	0	0	0.61	2.91	0	0	0.023	0.093	0	0.069	0	0	2.05	23	326	non-spam	82
0.32	0.32	0.32	0	0	0	0	0	0	0	0	1.29	0.32	0	0	0	0	0	2.92	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0	0.32	0	0	0	0	0	1.29	0	0	0	0.058	0.174	0	0.291	0	0	1.833	15	121	non-spam	65
0	0	1.18	0	0.16	0	0	0	0	0.16	0	0.16	0.16	0	0	0	0.16	0	2.88	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0.031	0.374	0	0.561	0	0	1.462	10	136	non-spam	21
0	0	1.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94	0	1.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.656	0	0.656	0	0	1.488	5	67	non-spam	55
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.571	5	11	non-spam	31
0.13	0	0.13	0	0.27	0.27	0	0	0	0	0	0.41	0.27	0	0	0	0	0	1.25	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.27	0.13	0	0	0	0.294	0	0.514	0	0	1.409	17	172	non-spam	49
0	0.16	0.49	0	0	0.16	0	0	0	0.49	0	0.16	0.32	0	0	0	0	0	1.3	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0.16	0.16	0	0	0	0.119	0	0.149	0	0	2.178	107	244	non-spam	65
0	3.36	1.92	0	0	0	0	0	0	4.32	0	1.44	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.695	0	0.347	0	0	6.137	107	178	non-spam	57
0	0	0.21	0	0	0	0	0	0	0.21	0.21	0	0.42	0	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0.058	0	0	0	0	1.203	8	195	non-spam	60
0	0	0.23	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0.23	1.4	0	0	0	0.064	0	0.161	0	0	1.065	7	146	non-spam	54
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22	4.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22	2.22	0	0	0	0	0	0	0	0	1.75	5	14	non-spam	75
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	1.01	5.05	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	55	60	non-spam	5
0	0	0	0	0	0	0	0	0.58	0	0	1.16	0	0	0	0	0	0.58	1.75	0	1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0	0	0	0	0	0	0.58	0	0	0	0.282	0	0.376	0	0	1.702	16	80	non-spam	10
0.99	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98	2.97	0	0	0	0	0	0.186	0	0	1.937	15	62	non-spam	25
0	0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0.74	0	0	1.49	0	1.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	4.47	0	0	0	0.124	0	0	0	0	1.966	15	59	non-spam	68
0.71	0	0.71	0	0	0	0	0	0	0.71	0	1.43	0	0	0	1.43	0	0	1.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43	0	0	0	0	0	0	0	0	1.032	2	32	non-spam	50
0	0	0	0	0	0	0	0	0	1.19	0	0	0	0	0	0	0	0	1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19	0	0	0	0	0	0	0	0	9.52	0	0	0	0	0	0	0	0	2.074	15	56	non-spam	41
0	0	1.01	0	0	1.01	0	0	0	1.01	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	1.01	3.03	0	0	0	0	0	0.475	0	0	1.576	15	41	non-spam	21
0	0	0	0	0	0	0	0	0	0.33	0	0	0.33	0	0	0	0	0	2	0	0.33	0	0	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	0	0	0	0	4.33	0	0	0	0.112	0	0.224	0.224	0	1.542	15	108	non-spam	26
0	1.62	0.54	0	0	0	0	0	0	0.54	0	1.62	0	0	0	0	0	0	1.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08	0	0	0	0.484	0	0	0	0	1.769	27	69	non-spam	79
0	0	0	0	0	0	0	0	0	11.11	0	0	0	0	0	0	0	0	5.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	non-spam	90
0.59	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59	1.19	0	0	0	0.212	0	0.212	0	0.106	1.7	11	68	non-spam	36
0	0.32	0.96	0	0	0	0	0	0	0.64	0	1.28	0	0	0	0	0	0	3.52	0	1.6	0	0	0	0.96	1.6	0	0	0	0.64	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0.064	0	0.128	0	0	1.653	5	86	non-spam	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81	0	0	2.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81	0	0	0	0	0.81	0	0	0.81	0.81	0	0	0	0	0	0	0	0	1.684	5	64	non-spam	87
0	0	0	0	0	0	0	0	0	0	0	1.23	0	0	0	0	0	0	1.85	0	0.61	0	0	0.61	0	0	0	0	0	0	0	0	0	0	0	0	0.61	0	0	0	0	1.23	0	0	1.23	1.85	0	0	0	0.098	0	0.098	0	0	1.627	15	70	non-spam	12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	1	1	5	non-spam	11
0	0	0.41	0	0	0	0	0	0	0.41	0	1.25	0	0	0	0	0	0	2.91	0	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184	0	0	0	0	1.538	10	40	non-spam	6
0.4	0	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0.81	1.22	0	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22	0	0	0	0	0.223	0	0	0	0.055	4.75	70	266	non-spam	37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	0	0.38	2.31	0	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	0	0	0	0	0.216	0	0.162	0	0.054	5.07	70	289	non-spam	19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0.27	0.55	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0.27	0	0	0	0.122	0.081	0	0	0.04	3.891	70	323	non-spam	51
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03	0	3.03	3.03	0	3.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.153	55	67	non-spam	23
0	0	1.13	0	0.37	0	0	0	0	0	0	0	0	0	0	0.37	0	0.37	1.13	0	0.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145	0	0.436	0	0	1.792	55	147	non-spam	27
0	0	2.06	0	0	0	0	0	0	0	0	1.03	0	0	0	0	0	0	4.12	0	1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03	0	0	0	0	0	0	0	0	1	1	16	non-spam	20
0	0.31	0.31	0	0	0	0	0	0	0.31	0	0	0.31	0	0	0.63	0	0.31	4.73	0	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63	0	0	0	0	0.228	0	0.045	0	0.045	8.117	97	414	non-spam	99
0	0	0.4	0	0	0.4	0	0	0	0	0	0	0	0	0	0.4	0	0.4	0.4	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81	0	0	0	0	0	0	0	0.4	0.4	0	0	0	0.323	0.053	0	0	0.053	5.263	70	300	non-spam	56
0	0	0	0	0	0.44	0	0	0	0	0	0	0	0	0	0.44	0	0.44	0.44	0	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0	0	0	0.44	0.44	0	0	0	0.175	0.058	0	0	0.058	8.478	122	390	non-spam	81
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41	0	0.41	1.23	0	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82	0	0	0	0	0.229	0	0.114	0	0.057	5.196	70	265	non-spam	59
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72	0	0.72	2.18	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72	0	0	0	0	0.298	0	0.198	0	0.099	4	59	128	non-spam	47
0	0	0.59	0	0	0	0	0	0	0.29	0	0.59	0	0	0	0.29	0	0.29	1.47	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0.039	0.235	0	0.471	0	0.039	3.659	70	333	non-spam	96
0	0.13	0.66	0	0	0	0	0	0	0.13	0	0.13	0	0	0	0.26	0	0.13	2.65	0	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0	0	0	0	0	0	0	0.26	0	0	0	0.019	0.367	0	0.193	0	0.038	3.122	70	559	non-spam	82
0	0	0.92	0	0	0	0	0	0	0	0	0	0.61	0	0	0.3	0	0.3	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044	0.222	0	0.178	0	0.044	4.757	70	314	non-spam	91
0	0	0.74	0	0	0	0	0	0	0	0	0.24	0	0	0	0.49	0	0.49	2.71	0	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0.49	0	0	0	0.036	0.147	0	0.147	0	0	2.587	55	282	non-spam	0
0	0	0.74	0	0	0	0	0	0	0	0	0.24	0	0	0	0.49	0	0.49	2.71	0	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0.49	0	0	0	0.036	0.147	0	0.147	0	0	2.587	55	282	non-spam	22
0	0	0	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0.43	2.19	0	0.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87	0.87	0.43	0	0	0	0.079	0	0	0	0	1.292	5	53	non-spam	94
0	0	0.74	0	0	0	0	0	0	0	0	0.24	0	0	0	0.49	0	0.49	2.71	0	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0.49	0	0	0	0.036	0.147	0	0.147	0	0	2.587	55	282	non-spam	18
0	0	0	0	0	0	0	0	0	0	0	0.61	0.61	0	0	0.61	0	0.3	3.09	0	0.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61	0	0	0	0	0.179	0	0.448	0	0	5.277	70	285	non-spam	96
0	0.28	0.42	0	0	0	0	0	0	0	0	0.28	0	0	0	0.14	0	0.14	0.14	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0.14	0.14	0	0	0	0	0.132	0	0.022	0	0	2.621	70	422	non-spam	76
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0.44	0	0	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0	0	0	0	0.88	0	0	0	0.178	0.059	0	0	0.059	7.046	70	303	non-spam	9
0	0	0.08	0	0	0.17	0	0	0	0	0	0.17	0	0	0	0.08	0	0.08	0.17	0	0.25	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0.08	0	0	0	0	0.59	0	0	0	0.075	0	0.012	0.012	0	2.057	70	605	non-spam	92
0	0	0.68	0	0.68	0	0	0	0	0	0	0	0.34	0	0	0	0	0.34	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68	0	0	0	0	0.173	0	0.463	0	0	1.538	11	80	non-spam	74
0	0	0	0	0	0	0	0	0	2.11	0	0	0.7	0	0	0.7	0	0.7	2.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0.7	0.7	0	0	0	0	0	0.336	0	0	2.97	68	101	non-spam	98
0	0	0	0	0	0	0	0	0	0	0	1.28	0	0	0	0	0	0	3.84	0	0	0	0	0	1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28	1.28	0	0	0	0	0	0	0	0	0	1.428	2	10	non-spam	27
0	0	0.62	0	0	0	0	0	0	0	0	0.31	0	0	0	0	0	0	3.41	0	0	0	0	0	0.31	0	0	0	0	0	0	0	0	0	0	0.31	0	0	0	0	0.62	0	0	0	1.24	0	0	0	0	0.112	0	0.225	0	0	1.866	4	28	non-spam	11
0.3	0	0.3	0	0	0	0	0	0	0	0	0.3	0.6	0	0	0	0	0	3.03	0	1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	1.21	0	0	0	0.055	0.11	0	0.055	0	0	1.947	7	74	non-spam	96
0.12	0	0.12	0	0	0.25	0	0	0	0	0	0.12	0.25	0	0	0.12	0	0	2.19	0	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0.64	0.25	0.12	0	0	0	0.093	0	0.023	0	0	1.247	5	131	non-spam	37
0	0	0	0	0	0	0	0	0.64	0	0	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64	0	0	0	0	0.116	0	0.232	0	0	1.551	6	45	non-spam	61
0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0	0	2.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0.74	0	0	0	0	0.276	0	0.552	0	0	2.666	16	72	non-spam	70
0	0	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12	0	2.12	0	0	0	0	0	0	0	0	1.06	0	0	0	0	0	0	0	0	0	0	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	13.333	73	160	non-spam	93
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77	2.77	0	0	0	0	0	0	0	0	0	1	1	8	non-spam	66
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12	3.12	0	0	0	0	0	0	0.467	0	0	1	1	5	non-spam	63
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	0	0	0	0	0	0	0	1.6	4	8	non-spam	86
0.25	0	0.51	0	0	0.25	0	0	0	0.12	0	0	0.25	0	0	0.25	0.25	0.38	1.78	0	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	4.34	0	0	0.019	0.019	0	0	0.038	0	1.642	17	207	non-spam	66
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23	0	0	0	0	0	0	19.131	0	0	13.25	48	53	non-spam	44
0.16	0.16	0.16	0	0.83	0.16	0	0.16	0	0	0	0.5	0.16	0	0	0	0	0	2.34	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0.33	0.16	0	0	0.087	0.058	0	0	0	0	1.901	16	135	non-spam	24
0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.95	0	0	0	0.144	0	5.78	0	0	2.13	15	49	non-spam	39
0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	4.81	0	3.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	1.3	3	13	non-spam	33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66	0	0	0	0	0	0	32.478	0	0	1.666	3	5	non-spam	29
0	0	1.2	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	6.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	1.2	0	0	0	1.2	1.2	0	0	0.197	0	0	7.707	0	0	3.4	15	51	non-spam	36
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92	0	1.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92	0	0	0	0	0	0	0	0	5.76	0	0	0	0.336	0	0	0	0	2.352	15	40	non-spam	57
0	0	2.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.05	0	1.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17	0	1.17	0	0	0	1.17	1.17	0	0	0	0	0	0	0	0	3	15	45	non-spam	79
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.704	0	0	0	0	1.75	3	7	non-spam	29
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	1.66	0	0	0	0	0	0	0	0	0	0	0	1.66	0	0	0	0	0	0	0	0	5	0	0	0	0.554	0	0	0	0	2.294	15	39	non-spam	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45	0	0	0	0	0	1.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	2	3	non-spam	26
0	0	0.44	0	0	0.44	0	0	0	0	0	0	0.44	0	0	0	0	0	2.67	0	0.89	0	0	0	0.89	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0.44	0	0	0	0.44	0	0	0	0	0.074	0	0.149	0	0	1.115	2	29	non-spam	53
1.42	0	0	0	0	0	0	0	0	0	0	4.28	0	0	0	0	0	0	1.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28	0	0	0	0	0	0	0	0	0.35	0	0.175	0	0	1.826	7	42	non-spam	66
0.76	0	0.76	0	0	0.38	0	0	0	0	0	1.15	0.38	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	0	2.69	0	0	0	0.38	0.38	0	0	0	0.18	0	0.54	0	0	2.285	15	144	non-spam	32
0.26	0	0	0	0	0.26	0	0	0	0	0	0	0.26	0	0	0	0	0	2.66	0	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0	0	0.26	0.53	0.26	0	0	0	0.046	0	0	0	0	1.222	5	77	non-spam	74
